Date,Open,High,Low,Close,Volume,Adj Close
1/26/1984,0.120536,0.125,0.120536,0.123326,168492800,0.096973
1/27/1984,0.123326,0.123884,0.114397,0.116629,194096000,0.091707
1/30/1984,0.116629,0.118862,0.107701,0.110491,277468800,0.086881
1/31/1984,0.110491,0.112723,0.103237,0.110491,345094400,0.086881
2/1/1984,0.110491,0.113839,0.109375,0.109933,163116800,0.086442
2/2/1984,0.109933,0.111607,0.107701,0.111049,134915200,0.087319
2/3/1984,0.111049,0.113839,0.109375,0.109375,145488000,0.086003
2/6/1984,0.109375,0.109375,0.103237,0.103795,165558400,0.081616
2/7/1984,0.103795,0.108259,0.099888,0.107701,217728000,0.084687
2/8/1984,0.107701,0.109375,0.103795,0.103795,148220800,0.081616
2/9/1984,0.103795,0.107701,0.101004,0.105469,234796800,0.082932
2/10/1984,0.105469,0.111607,0.105469,0.108817,143964800,0.085564
2/13/1984,0.108817,0.109933,0.106585,0.108259,105728000,0.085126
2/14/1984,0.108259,0.114955,0.108259,0.114397,209059200,0.089952
2/15/1984,0.114397,0.11942,0.111049,0.112165,200838400,0.088197
2/16/1984,0.112165,0.113839,0.109375,0.113281,105235200,0.089075
2/17/1984,0.113281,0.116071,0.111607,0.111607,134646400,0.087758
2/21/1984,0.111607,0.117188,0.111049,0.116629,120288000,0.091707
2/22/1984,0.117188,0.123326,0.117188,0.12221,223372800,0.096096
2/23/1984,0.12221,0.12221,0.116071,0.119978,155052800,0.09434
2/24/1984,0.119978,0.122768,0.119978,0.121094,77817600,0.095218
2/27/1984,0.121094,0.122768,0.117746,0.120536,121564800,0.094779
2/28/1984,0.120536,0.121094,0.112165,0.113839,169926400,0.089513
2/29/1984,0.113839,0.119978,0.112723,0.117188,134041600,0.092147
3/1/1984,0.117188,0.121094,0.114397,0.120536,132361600,0.094779
3/2/1984,0.120536,0.125,0.119978,0.121652,191251200,0.095657
3/5/1984,0.121652,0.12221,0.117746,0.11942,73606400,0.093902
3/6/1984,0.11942,0.121652,0.114397,0.114955,98985600,0.090391
3/7/1984,0.114955,0.118862,0.112165,0.118304,96566400,0.093024
3/8/1984,0.118304,0.121094,0.118304,0.119978,129785600,0.09434
3/9/1984,0.119978,0.119978,0.117188,0.117746,66057600,0.092585
3/12/1984,0.118304,0.122768,0.118304,0.12221,125036800,0.096096
3/13/1984,0.12221,0.123884,0.11942,0.120536,152880000,0.094779
3/14/1984,0.120536,0.121094,0.118304,0.118862,59606400,0.093463
3/15/1984,0.118862,0.120536,0.117746,0.11942,55283200,0.093902
3/16/1984,0.11942,0.123884,0.117746,0.118862,124700800,0.093463
3/19/1984,0.118304,0.118304,0.115513,0.117188,82588800,0.092147
3/20/1984,0.117188,0.11942,0.112165,0.116071,100531200,0.091268
3/21/1984,0.116071,0.118862,0.115513,0.116071,47667200,0.091268
3/22/1984,0.116071,0.116071,0.112165,0.113839,51184000,0.089513
3/23/1984,0.113839,0.114955,0.111607,0.113839,61129600,0.089513
3/26/1984,0.113839,0.116629,0.112723,0.114955,56963200,0.090391
3/27/1984,0.114955,0.115513,0.111049,0.111607,99299200,0.087758
3/28/1984,0.112165,0.114397,0.112165,0.113839,75488000,0.089513
3/29/1984,0.113839,0.114955,0.112723,0.113281,39177600,0.089075
3/30/1984,0.113281,0.113839,0.109375,0.110491,45740800,0.086881
4/2/1984,0.110491,0.112723,0.109375,0.111049,54656000,0.087319
4/3/1984,0.111049,0.112165,0.109933,0.111607,44105600,0.087758
4/4/1984,0.111607,0.112165,0.109375,0.109375,107676800,0.086003
4/5/1984,0.109375,0.111049,0.107701,0.107701,82812800,0.084687
4/6/1984,0.107701,0.108817,0.102679,0.104911,85590400,0.082493
4/9/1984,0.104911,0.108259,0.104911,0.104911,54252800,0.082493
4/10/1984,0.107143,0.110491,0.107143,0.110491,57097600,0.086881
4/11/1984,0.110491,0.113281,0.108259,0.109375,70604800,0.086003
4/12/1984,0.109375,0.116071,0.107701,0.114955,78400000,0.090391
4/13/1984,0.114955,0.117746,0.113839,0.114955,103398400,0.090391
4/16/1984,0.114955,0.117746,0.112165,0.117188,68118400,0.092147
4/17/1984,0.11942,0.124442,0.11942,0.122768,332953600,0.096534
4/18/1984,0.122768,0.125558,0.12221,0.125,199673600,0.098289
4/19/1984,0.125,0.126674,0.123884,0.126116,123401600,0.099167
4/23/1984,0.126116,0.130022,0.125,0.126674,293865600,0.099606
4/24/1984,0.126674,0.128906,0.123884,0.124442,281568000,0.097851
4/25/1984,0.124442,0.125558,0.12221,0.123326,194880000,0.096973
4/26/1984,0.123884,0.133371,0.123884,0.132813,318505600,0.104433
4/27/1984,0.132813,0.137277,0.13058,0.134487,371996800,0.105749
4/30/1984,0.134487,0.140067,0.133371,0.140067,293148800,0.110137
5/1/1984,0.141741,0.148438,0.141741,0.148438,406515200,0.116719
5/2/1984,0.148438,0.149554,0.144531,0.147321,317318400,0.115841
5/3/1984,0.147321,0.147321,0.138393,0.141183,327420800,0.111014
5/4/1984,0.141183,0.141183,0.133929,0.134487,260444800,0.105749
5/7/1984,0.134487,0.140067,0.133371,0.138951,160070400,0.109259
5/8/1984,0.139509,0.147879,0.139509,0.146763,255001600,0.115402
5/9/1984,0.146763,0.15346,0.145089,0.147879,405014400,0.116279
5/10/1984,0.147879,0.150112,0.143973,0.147879,238627200,0.116279
5/11/1984,0.147879,0.148438,0.138393,0.143973,197724800,0.113208
5/14/1984,0.143415,0.143415,0.139509,0.141183,89286400,0.111014
5/15/1984,0.141183,0.143415,0.140625,0.142299,102704000,0.111892
5/16/1984,0.142299,0.143415,0.135603,0.136161,219721600,0.107065
5/17/1984,0.136161,0.136161,0.128348,0.130022,281948800,0.102238
5/18/1984,0.130022,0.133371,0.128348,0.132813,193468800,0.104433
5/21/1984,0.132813,0.143973,0.132254,0.142299,435052800,0.111892
5/22/1984,0.142299,0.142299,0.133929,0.137835,301257600,0.108382
5/23/1984,0.137835,0.138951,0.135045,0.135045,168963200,0.106188
5/24/1984,0.135045,0.135045,0.128906,0.131138,193312000,0.103116
5/25/1984,0.131138,0.133371,0.130022,0.131696,120108800,0.103555
5/29/1984,0.131696,0.132813,0.128906,0.131138,156262400,0.103116
5/30/1984,0.131138,0.131696,0.125,0.129464,318438400,0.101799
5/31/1984,0.129464,0.132813,0.128348,0.131138,167014400,0.103116
6/1/1984,0.131138,0.135603,0.13058,0.135603,242300800,0.106627
6/4/1984,0.135603,0.137277,0.131138,0.132254,148288000,0.103993
6/5/1984,0.130022,0.130022,0.123884,0.124442,328428800,0.097851
6/6/1984,0.124442,0.130022,0.123884,0.129464,161459200,0.101799
6/7/1984,0.129464,0.130022,0.125558,0.128348,102547200,0.100922
6/8/1984,0.128348,0.128906,0.125,0.12779,108976000,0.100483
6/11/1984,0.12779,0.128906,0.126116,0.12779,84246400,0.100483
6/12/1984,0.12779,0.131696,0.127232,0.130022,117129600,0.102238
6/13/1984,0.13058,0.133371,0.13058,0.132813,115718400,0.104433
6/14/1984,0.132813,0.132813,0.128348,0.128906,100956800,0.101361
6/15/1984,0.128906,0.131138,0.128906,0.129464,89779200,0.101799
6/18/1984,0.129464,0.132813,0.126674,0.132254,114598400,0.103993
6/19/1984,0.132254,0.135603,0.131138,0.131138,160944000,0.103116
6/20/1984,0.131138,0.135045,0.128348,0.135045,119526400,0.106188
6/21/1984,0.135045,0.136719,0.129464,0.129464,141904000,0.101799
6/22/1984,0.129464,0.131696,0.12779,0.12779,84604800,0.100483
6/25/1984,0.12779,0.128906,0.120536,0.121652,167484800,0.095657
6/26/1984,0.121652,0.12221,0.116071,0.116071,148646400,0.091268
6/27/1984,0.116071,0.117188,0.108259,0.112723,377283200,0.088636
6/28/1984,0.112723,0.11942,0.112723,0.117746,118316800,0.092585
6/29/1984,0.117746,0.123884,0.117746,0.118304,141993600,0.093024
7/2/1984,0.118304,0.118862,0.112165,0.114397,159667200,0.089952
7/3/1984,0.114397,0.114955,0.111049,0.112723,179065600,0.088636
7/5/1984,0.112723,0.113839,0.108817,0.110491,93184000,0.086881
7/6/1984,0.110491,0.113839,0.108259,0.112165,95648000,0.088197
7/9/1984,0.112165,0.117746,0.110491,0.117188,190668800,0.092147
7/10/1984,0.117188,0.121094,0.116629,0.119978,172300800,0.09434
7/11/1984,0.119978,0.121652,0.116629,0.118304,121094400,0.093024
7/12/1984,0.118304,0.121094,0.117746,0.118862,168694400,0.093463
7/13/1984,0.118862,0.121094,0.116071,0.117746,135945600,0.092585
7/16/1984,0.117746,0.117746,0.111607,0.114955,202988800,0.090391
7/17/1984,0.114955,0.116071,0.113281,0.114955,84851200,0.090391
7/18/1984,0.114955,0.115513,0.112723,0.113281,104025600,0.089075
7/19/1984,0.113281,0.114955,0.112165,0.113281,77907200,0.089075
7/20/1984,0.113281,0.114955,0.112723,0.113281,33174400,0.089075
7/23/1984,0.113281,0.113281,0.109375,0.112165,94035200,0.088197
7/24/1984,0.112165,0.120536,0.111607,0.118862,179244800,0.093463
7/25/1984,0.11942,0.12221,0.11942,0.11942,200457600,0.093902
7/26/1984,0.11942,0.123326,0.118304,0.121652,143337600,0.095657
7/27/1984,0.121652,0.122768,0.120536,0.121094,73942400,0.095218
7/30/1984,0.121094,0.121652,0.112723,0.113839,125036800,0.089513
7/31/1984,0.113839,0.115513,0.111049,0.113839,199628800,0.089513
8/1/1984,0.113839,0.114955,0.108259,0.111607,285734400,0.087758
8/2/1984,0.111607,0.113281,0.107701,0.107701,303676800,0.084687
8/3/1984,0.107701,0.122768,0.107143,0.12221,618060800,0.096096
8/6/1984,0.12221,0.136161,0.121652,0.13058,626796800,0.102677
8/7/1984,0.13058,0.133929,0.124442,0.132254,332483200,0.103993
8/8/1984,0.132254,0.135045,0.126116,0.127232,294403200,0.100044
8/9/1984,0.127232,0.133929,0.124442,0.132813,257622400,0.104433
8/10/1984,0.132813,0.137835,0.126674,0.127232,397376000,0.100044
8/13/1984,0.127232,0.135045,0.125558,0.133929,241449600,0.10531
8/14/1984,0.133929,0.135045,0.127232,0.128906,174070400,0.101361
8/15/1984,0.128348,0.128348,0.123326,0.124442,178886400,0.097851
8/16/1984,0.124442,0.126674,0.122768,0.125558,144816000,0.098728
8/17/1984,0.125558,0.126116,0.121094,0.122768,153932800,0.096534
8/20/1984,0.122768,0.123326,0.118862,0.12221,138454400,0.096096
8/21/1984,0.12221,0.128348,0.12221,0.127232,179536000,0.100044
8/22/1984,0.127232,0.13058,0.123884,0.125,220416000,0.098289
8/23/1984,0.125,0.12779,0.125,0.125558,83417600,0.098728
8/24/1984,0.125558,0.127232,0.124442,0.125558,70896000,0.098728
8/27/1984,0.125558,0.125558,0.12221,0.124442,87673600,0.097851
8/28/1984,0.124442,0.126116,0.123326,0.126116,59158400,0.099167
8/29/1984,0.126116,0.126674,0.121652,0.122768,74121600,0.096534
8/30/1984,0.122768,0.124442,0.120536,0.120536,50960000,0.094779
8/31/1984,0.120536,0.121094,0.116629,0.118304,137849600,0.093024
9/4/1984,0.118304,0.11942,0.116071,0.117188,119840000,0.092147
9/5/1984,0.117188,0.118862,0.116071,0.117188,103756800,0.092147
9/6/1984,0.117188,0.119978,0.117188,0.118304,130972800,0.093024
9/7/1984,0.118304,0.119978,0.117188,0.118304,83260800,0.093024
9/10/1984,0.118304,0.118862,0.115513,0.117746,64624000,0.092585
9/11/1984,0.118862,0.12221,0.118862,0.119978,152387200,0.09434
9/12/1984,0.119978,0.120536,0.116629,0.116629,133123200,0.091707
9/13/1984,0.122768,0.123326,0.122768,0.122768,207334400,0.096534
9/14/1984,0.123326,0.127232,0.123326,0.124442,246870400,0.097851
9/17/1984,0.12779,0.129464,0.12779,0.12779,192752000,0.100483
9/18/1984,0.12779,0.128906,0.123326,0.123326,97305600,0.096973
9/19/1984,0.123326,0.124442,0.120536,0.120536,106288000,0.094779
9/20/1984,0.121094,0.12221,0.121094,0.121094,66169600,0.095218
9/21/1984,0.121094,0.124442,0.118304,0.119978,99836800,0.09434
9/24/1984,0.119978,0.120536,0.118862,0.118862,79004800,0.093463
9/25/1984,0.118304,0.118304,0.116629,0.116629,166790400,0.091707
9/26/1984,0.116629,0.121652,0.114955,0.114955,110969600,0.090391
9/27/1984,0.114955,0.115513,0.114955,0.114955,105929600,0.090391
9/28/1984,0.114955,0.114955,0.109933,0.112165,233408000,0.088197
10/1/1984,0.111607,0.111607,0.109375,0.109375,97776000,0.086003
10/2/1984,0.110491,0.114397,0.110491,0.110491,118249600,0.086881
10/3/1984,0.112165,0.113839,0.112165,0.112165,120422400,0.088197
10/4/1984,0.113281,0.114397,0.113281,0.113281,125484800,0.089075
10/5/1984,0.113281,0.113281,0.110491,0.111049,97574400,0.087319
10/8/1984,0.111049,0.111607,0.111049,0.111049,46972800,0.087319
10/9/1984,0.111049,0.111607,0.109933,0.109933,125260800,0.086442
10/10/1984,0.109933,0.109933,0.106585,0.106585,364851200,0.083809
10/11/1984,0.106585,0.109375,0.106027,0.106027,182761600,0.083371
10/12/1984,0.106027,0.106585,0.100446,0.101563,265798400,0.079861
10/15/1984,0.107143,0.108259,0.107143,0.107143,243264000,0.084248
10/16/1984,0.107143,0.107701,0.106585,0.106585,118025600,0.083809
10/17/1984,0.111049,0.111607,0.111049,0.111049,156643200,0.087319
10/18/1984,0.114397,0.114955,0.114397,0.114397,247161600,0.089952
10/19/1984,0.114397,0.12221,0.113839,0.114397,326121600,0.089952
10/22/1984,0.114397,0.116071,0.113281,0.113281,114755200,0.089075
10/23/1984,0.116071,0.117188,0.116071,0.116071,186435200,0.091268
10/24/1984,0.117188,0.118304,0.117188,0.117188,167014400,0.092147
10/25/1984,0.117188,0.117188,0.112723,0.112723,158166400,0.088636
10/26/1984,0.112723,0.112723,0.109375,0.109933,114844800,0.086442
10/29/1984,0.110491,0.111049,0.110491,0.110491,50646400,0.086881
10/30/1984,0.111607,0.112723,0.111607,0.111607,74592000,0.087758
10/31/1984,0.111607,0.112723,0.111049,0.111049,60233600,0.087319
11/1/1984,0.111607,0.112723,0.111607,0.111607,47040000,0.087758
11/2/1984,0.111607,0.112165,0.110491,0.111049,27686400,0.087319
11/5/1984,0.111049,0.113281,0.110491,0.110491,105369600,0.086881
11/6/1984,0.117188,0.117746,0.117188,0.117188,225321600,0.092147
11/7/1984,0.117188,0.117746,0.114955,0.114955,231548800,0.090391
11/8/1984,0.114955,0.114955,0.110491,0.110491,88121600,0.086881
11/9/1984,0.110491,0.111049,0.102679,0.103795,294134400,0.081616
11/12/1984,0.107701,0.108259,0.107701,0.107701,113254400,0.084687
11/13/1984,0.107701,0.109933,0.104911,0.104911,126672000,0.082493
11/14/1984,0.106027,0.107143,0.106027,0.106027,104339200,0.083371
11/15/1984,0.106027,0.107143,0.106027,0.106027,106601600,0.083371
11/16/1984,0.106027,0.107701,0.103237,0.103795,165760000,0.081616
11/19/1984,0.103795,0.104353,0.097656,0.097656,232982400,0.076788
11/20/1984,0.101004,0.101563,0.101004,0.101004,263244800,0.079421
11/21/1984,0.103237,0.103795,0.103237,0.103237,178729600,0.081177
11/23/1984,0.104353,0.107701,0.104353,0.106027,137088000,0.083371
11/26/1984,0.107143,0.107143,0.107143,0.107143,100643200,0.084248
11/27/1984,0.109933,0.111049,0.109933,0.109933,127411200,0.086442
11/28/1984,0.115513,0.118304,0.115513,0.115513,410524800,0.09083
11/29/1984,0.115513,0.115513,0.113281,0.113281,174876800,0.089075
11/30/1984,0.113281,0.114397,0.109933,0.110491,108707200,0.086881
12/3/1984,0.110491,0.111049,0.108817,0.108817,98000000,0.085564
12/4/1984,0.111049,0.113281,0.111049,0.111049,120377600,0.087319
12/5/1984,0.116629,0.116629,0.116629,0.116629,262908800,0.091707
12/6/1984,0.12221,0.122768,0.12221,0.12221,317273600,0.096096
12/7/1984,0.12221,0.126674,0.121094,0.121652,494524800,0.095657
12/10/1984,0.121652,0.121652,0.11942,0.11942,111484800,0.093902
12/11/1984,0.11942,0.121094,0.117746,0.117746,123782400,0.092585
12/12/1984,0.117746,0.117746,0.113839,0.113839,110073600,0.089513
12/13/1984,0.114955,0.117188,0.114955,0.114955,66841600,0.090391
12/14/1984,0.114955,0.118862,0.114955,0.117746,96140800,0.092585
12/17/1984,0.120536,0.121652,0.120536,0.120536,125238400,0.094779
12/18/1984,0.12779,0.128348,0.12779,0.12779,340569600,0.100483
12/19/1984,0.12779,0.128348,0.122768,0.122768,317497600,0.096534
12/20/1984,0.122768,0.125,0.12221,0.12221,139843200,0.096096
12/21/1984,0.12221,0.122768,0.11942,0.120536,123894400,0.094779
12/24/1984,0.122768,0.123326,0.122768,0.122768,67536000,0.096534
12/26/1984,0.123326,0.124442,0.123326,0.123326,67177600,0.096973
12/27/1984,0.123884,0.124442,0.123884,0.123884,98761600,0.097412
12/28/1984,0.123884,0.128906,0.123326,0.128348,165334400,0.100922
12/31/1984,0.130022,0.13058,0.130022,0.130022,207760000,0.102238
1/2/1985,0.130022,0.130022,0.124442,0.124442,175302400,0.097851
1/3/1985,0.126674,0.130022,0.126674,0.126674,166611200,0.099606
1/4/1985,0.126674,0.127232,0.125,0.126674,137267200,0.099606
1/7/1985,0.126674,0.127232,0.126116,0.126116,170912000,0.099167
1/8/1985,0.126116,0.127232,0.125,0.125,141120000,0.098289
1/9/1985,0.128348,0.130022,0.128348,0.128348,166723200,0.100922
1/10/1985,0.133929,0.134487,0.133929,0.133929,277065600,0.10531
1/11/1985,0.133929,0.135045,0.131696,0.132813,205049600,0.104433
1/14/1985,0.136719,0.137835,0.136719,0.136719,270435200,0.107504
1/15/1985,0.136719,0.138951,0.133929,0.133929,264969600,0.10531
1/16/1985,0.135045,0.137277,0.135045,0.135045,189884800,0.106188
1/17/1985,0.135045,0.137277,0.125558,0.125558,547523200,0.098728
1/18/1985,0.125558,0.13058,0.125,0.12779,352665600,0.100483
1/21/1985,0.13058,0.131696,0.13058,0.13058,325427200,0.102677
1/22/1985,0.134487,0.135045,0.134487,0.134487,424838400,0.105749
1/23/1985,0.134487,0.135045,0.132254,0.132254,430505600,0.103993
1/24/1985,0.132254,0.132254,0.129464,0.129464,397062400,0.101799
1/25/1985,0.129464,0.132254,0.126674,0.132254,318460800,0.103993
1/28/1985,0.135045,0.136719,0.135045,0.135045,412182400,0.106188
1/29/1985,0.135045,0.136161,0.133371,0.133371,223731200,0.104872
1/30/1985,0.133371,0.136161,0.133371,0.133371,492441600,0.104872
1/31/1985,0.133371,0.133929,0.129464,0.129464,276236800,0.101799
2/1/1985,0.129464,0.130022,0.126674,0.12779,137737600,0.100483
2/4/1985,0.13058,0.131138,0.13058,0.13058,218019200,0.102677
2/5/1985,0.131696,0.133929,0.131696,0.131696,190041600,0.103555
2/6/1985,0.133929,0.133929,0.133929,0.133929,194432000,0.10531
2/7/1985,0.133929,0.135603,0.133371,0.133371,245481600,0.104872
2/8/1985,0.133371,0.133929,0.131696,0.133371,132025600,0.104872
2/11/1985,0.136161,0.137277,0.136161,0.136161,346953600,0.107065
2/12/1985,0.136161,0.136719,0.132813,0.132813,226508800,0.104433
2/13/1985,0.132813,0.132813,0.126674,0.126674,527027200,0.099606
2/14/1985,0.126674,0.12779,0.123326,0.123326,426832000,0.096973
2/15/1985,0.123326,0.125558,0.12221,0.125,173622400,0.098289
2/19/1985,0.124442,0.124442,0.123326,0.123326,149833600,0.096973
2/20/1985,0.123326,0.123884,0.117746,0.117746,219968000,0.092585
2/21/1985,0.119978,0.120536,0.119978,0.119978,308224000,0.09434
2/22/1985,0.119978,0.124442,0.119978,0.123326,226531200,0.096973
2/25/1985,0.123326,0.123884,0.121652,0.121652,98537600,0.095657
2/26/1985,0.121652,0.12221,0.11942,0.11942,188966400,0.093902
2/27/1985,0.11942,0.11942,0.112165,0.112165,403580800,0.088197
2/28/1985,0.112165,0.112165,0.110491,0.110491,319065600,0.086881
3/1/1985,0.110491,0.111049,0.107143,0.111049,247430400,0.087319
3/4/1985,0.112723,0.116071,0.112723,0.112723,153104000,0.088636
3/5/1985,0.115513,0.115513,0.115513,0.115513,130771200,0.09083
3/6/1985,0.115513,0.115513,0.109933,0.109933,193603200,0.086442
3/7/1985,0.109933,0.110491,0.098772,0.098772,733980800,0.077666
3/8/1985,0.098772,0.098772,0.092634,0.095982,473558400,0.075472
3/11/1985,0.09933,0.099888,0.09933,0.09933,286003200,0.078105
3/12/1985,0.102679,0.103795,0.102679,0.102679,219430400,0.080738
3/13/1985,0.102679,0.102679,0.097098,0.097098,251126400,0.07635
3/14/1985,0.097098,0.097656,0.097098,0.097098,241606400,0.07635
3/15/1985,0.097098,0.103237,0.09654,0.101004,181417600,0.079421
3/18/1985,0.102121,0.103237,0.102121,0.102121,124768000,0.080299
3/19/1985,0.102121,0.103237,0.098214,0.098214,171449600,0.077227
3/20/1985,0.09933,0.101004,0.09933,0.09933,404969600,0.078105
3/21/1985,0.101004,0.102679,0.101004,0.101004,162467200,0.079421
3/22/1985,0.101004,0.102679,0.09933,0.09933,80371200,0.078105
3/25/1985,0.09933,0.09933,0.09654,0.09654,109961600,0.075911
3/26/1985,0.100446,0.100446,0.100446,0.100446,121430400,0.078982
3/27/1985,0.100446,0.101563,0.097656,0.097656,111350400,0.076788
3/28/1985,0.097656,0.09933,0.097656,0.097656,129606400,0.076788
3/29/1985,0.097656,0.09933,0.097656,0.098772,87180800,0.077666
4/1/1985,0.098772,0.101004,0.09654,0.09654,114060800,0.075911
4/2/1985,0.09654,0.097098,0.09375,0.09375,227427200,0.073717
4/3/1985,0.09375,0.094308,0.09375,0.09375,242659200,0.073717
4/4/1985,0.09375,0.094308,0.092076,0.093192,161862400,0.073278
4/8/1985,0.093192,0.09375,0.087612,0.087612,198732800,0.068891
4/9/1985,0.087612,0.08817,0.087612,0.087612,263894400,0.068891
4/10/1985,0.09375,0.094866,0.09375,0.09375,226912000,0.073717
4/11/1985,0.095424,0.098214,0.095424,0.095424,146675200,0.075033
4/12/1985,0.095424,0.095424,0.092634,0.093192,72531200,0.073278
4/15/1985,0.095424,0.09654,0.095424,0.095424,59830400,0.075033
4/16/1985,0.09654,0.097098,0.09654,0.09654,67648000,0.075911
4/17/1985,0.101004,0.102121,0.101004,0.101004,123244800,0.079421
4/18/1985,0.102121,0.102679,0.102121,0.102121,202428800,0.080299
4/19/1985,0.102121,0.102121,0.099888,0.100446,96028800,0.078982
4/22/1985,0.100446,0.100446,0.09654,0.09654,102592000,0.075911
4/23/1985,0.098772,0.09933,0.098772,0.098772,118294400,0.077666
4/24/1985,0.098772,0.100446,0.098214,0.098214,78937600,0.077227
4/25/1985,0.098214,0.098772,0.098214,0.098214,87628800,0.077227
4/26/1985,0.098214,0.101004,0.097656,0.097656,119705600,0.076788
4/29/1985,0.097656,0.098214,0.094308,0.094308,62204800,0.074156
4/30/1985,0.094866,0.095424,0.094866,0.094866,94729600,0.074595
5/1/1985,0.094866,0.095424,0.093192,0.093192,57344000,0.073278
5/2/1985,0.092076,0.092076,0.085938,0.085938,329772800,0.067574
5/3/1985,0.085938,0.089844,0.085938,0.089286,158121600,0.070207
5/6/1985,0.089286,0.090402,0.08817,0.08817,56134400,0.069329
5/7/1985,0.089286,0.089286,0.089286,0.089286,107609600,0.070207
5/8/1985,0.088728,0.088728,0.088728,0.088728,144390400,0.069768
5/9/1985,0.089286,0.089844,0.089286,0.089286,127075200,0.070207
5/10/1985,0.089286,0.091518,0.089286,0.090402,136080000,0.071084
5/13/1985,0.090402,0.09096,0.089286,0.089286,87225600,0.070207
5/14/1985,0.089286,0.089844,0.08817,0.08817,121744000,0.069329
5/15/1985,0.089286,0.09096,0.089286,0.089286,130435200,0.070207
5/16/1985,0.095424,0.098214,0.095424,0.095424,230540800,0.075033
5/17/1985,0.095424,0.098772,0.094866,0.097098,211859200,0.07635
5/20/1985,0.097098,0.09933,0.095424,0.095424,197187200,0.075033
5/21/1985,0.094866,0.094866,0.092634,0.092634,152544000,0.072839
5/22/1985,0.092634,0.093192,0.092076,0.092076,120556800,0.072401
5/23/1985,0.091518,0.091518,0.08817,0.08817,239164800,0.069329
5/24/1985,0.08817,0.08817,0.080915,0.080915,589478400,0.063625
5/28/1985,0.079799,0.079799,0.075335,0.075335,510966400,0.059237
5/29/1985,0.076451,0.077009,0.076451,0.076451,246556800,0.060115
5/30/1985,0.078683,0.079799,0.078683,0.078683,314921600,0.06187
5/31/1985,0.078683,0.080357,0.077567,0.077567,369420800,0.060992
6/3/1985,0.075893,0.075893,0.071429,0.071429,576016000,0.056166
6/4/1985,0.077009,0.077567,0.077009,0.077009,401923200,0.060553
6/5/1985,0.077009,0.079241,0.075335,0.075335,286406400,0.059237
6/6/1985,0.075893,0.075893,0.075893,0.075893,271196800,0.059676
6/7/1985,0.075893,0.075893,0.073103,0.073103,475238400,0.057482
6/10/1985,0.073103,0.073661,0.071987,0.071987,316131200,0.056604
6/11/1985,0.071987,0.073661,0.071987,0.071987,300720000,0.056604
6/12/1985,0.071987,0.072545,0.070313,0.070313,247990400,0.055288
6/13/1985,0.070313,0.070871,0.066406,0.066406,379523200,0.052216
6/14/1985,0.066406,0.070313,0.065848,0.065848,565667200,0.051777
6/17/1985,0.066406,0.066964,0.066406,0.066406,236342400,0.052216
6/18/1985,0.06808,0.069196,0.06808,0.06808,265216000,0.053532
6/19/1985,0.069754,0.070871,0.069754,0.069754,171987200,0.054849
6/20/1985,0.070313,0.070313,0.070313,0.070313,190803200,0.055288
6/21/1985,0.071987,0.073661,0.071987,0.071987,166140800,0.056604
6/24/1985,0.077009,0.078125,0.077009,0.077009,205766400,0.060553
6/25/1985,0.078125,0.079799,0.078125,0.078125,293910400,0.061431
6/26/1985,0.080915,0.080915,0.080915,0.080915,132204800,0.063625
6/27/1985,0.082031,0.082589,0.082031,0.082031,192460800,0.064502
6/28/1985,0.082031,0.082589,0.080357,0.080357,135744000,0.063186
7/1/1985,0.080915,0.081473,0.080915,0.080915,103443200,0.063625
7/2/1985,0.080915,0.081473,0.077009,0.077009,77728000,0.060553
7/3/1985,0.078125,0.078125,0.078125,0.078125,68499200,0.061431
7/5/1985,0.078683,0.079241,0.078683,0.078683,36579200,0.06187
7/8/1985,0.078683,0.079241,0.078683,0.078683,92220800,0.06187
7/9/1985,0.078683,0.079241,0.078683,0.078683,147907200,0.06187
7/10/1985,0.080357,0.080357,0.080357,0.080357,106041600,0.063186
7/11/1985,0.080357,0.080915,0.080357,0.080357,64892800,0.063186
7/12/1985,0.080357,0.080357,0.079799,0.079799,47040000,0.062747
7/15/1985,0.079799,0.081473,0.079241,0.079241,77683200,0.062308
7/16/1985,0.079241,0.079799,0.078125,0.078125,143360000,0.061431
7/17/1985,0.078683,0.079799,0.078683,0.078683,118182400,0.06187
7/18/1985,0.078683,0.078683,0.077009,0.077009,179065600,0.060553
7/19/1985,0.077567,0.077567,0.077567,0.077567,114912000,0.060992
7/22/1985,0.077567,0.077567,0.075335,0.075335,192304000,0.059237
7/23/1985,0.075335,0.076451,0.073661,0.073661,168694400,0.057921
7/24/1985,0.073661,0.074777,0.072545,0.072545,168716800,0.057043
7/25/1985,0.074219,0.074777,0.074219,0.074219,315078400,0.05836
7/26/1985,0.074219,0.074777,0.074219,0.074219,130524800,0.05836
7/29/1985,0.074219,0.074219,0.071429,0.071429,77750400,0.056166
7/30/1985,0.072545,0.073103,0.072545,0.072545,89465600,0.057043
7/31/1985,0.072545,0.073103,0.070871,0.070871,80505600,0.055727
8/1/1985,0.070871,0.071987,0.070871,0.070871,51564800,0.055727
8/2/1985,0.070871,0.070871,0.070313,0.070313,97417600,0.055288
8/5/1985,0.070313,0.070871,0.068638,0.068638,92332800,0.053971
8/6/1985,0.068638,0.070313,0.06808,0.06808,63078400,0.053532
8/7/1985,0.06808,0.071429,0.066406,0.066406,151737600,0.052216
